"id","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","G3","forum.posts","levels.complete","avatar.requests","teacher.requests","customize.character","facebook","time.in.session","av.seconds.per.task",school,gender,citystatus,famsize,Pstatus,Mjob,Fjob,schoolsup,famsup
843,GP,M,16,R,GT3,T,3,3,services,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,3,4,5,8,8,9,10,11,75,36,17,1,yes,75,30.375,1,2,1,1,2,4,4,1,2
844,GP,M,16,U,GT3,T,2,3,other,other,home,father,2,1,0,no,no,no,yes,yes,yes,yes,no,5,3,3,1,1,3,0,13,14,14,7,27,20,81,8,no,81,4.86,1,2,2,1,2,3,3,1,1
845,GP,F,17,U,LE3,T,2,4,services,services,course,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,5,0,14,15,15,22,30,36,87,8,no,30,54,1,1,2,2,2,4,4,1,1
846,GP,M,17,U,GT3,T,4,4,services,teacher,home,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,2,3,1,2,5,4,17,15,16,10,100,24,160,6,no,400,43,1,2,2,1,2,4,5,1,1
847,GP,M,16,R,LE3,T,3,3,teacher,other,home,father,3,1,0,no,yes,yes,yes,yes,yes,yes,no,3,3,4,3,5,3,8,9,9,10,4,6,28,90,1,no,18,5.76,1,2,1,2,2,5,3,1,2
848,GP,F,17,U,GT3,T,4,4,services,teacher,home,mother,2,1,1,no,yes,no,yes,yes,yes,yes,no,4,2,4,2,3,2,24,18,18,18,9,20,10,180,1,yes,60,11.6,1,1,2,1,2,4,5,1,2
849,GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,5,2,1,2,3,0,9,9,10,7,90,22,18,2,no,180,125.55,1,1,2,2,2,5,5,1,2
850,GP,F,16,U,GT3,T,4,3,health,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1,5,2,2,16,16,16,12,56,14,64,4,no,112,78.12,1,1,2,1,2,2,3,1,2
851,GP,F,16,U,GT3,T,2,3,other,other,reputation,mother,1,2,0,yes,yes,yes,yes,yes,yes,no,no,4,4,3,1,3,4,6,8,10,10,4,144,26,90,3,yes,720,134.64,1,1,2,1,2,3,3,2,2
852,GP,F,17,U,GT3,T,1,1,other,other,course,mother,1,2,0,no,yes,yes,yes,no,yes,no,no,4,4,4,1,3,1,4,9,9,10,8,8,22,72,2,no,24,14.4,1,1,2,1,2,3,3,1,2
853,GP,F,17,R,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,3,2,1,2,3,18,7,6,6,9,21,44,26,4,yes,63,9.135,1,1,1,1,2,3,3,1,2
854,GP,F,16,R,GT3,T,2,2,services,services,reputation,mother,2,4,0,no,yes,yes,yes,no,yes,yes,no,5,3,5,1,1,5,6,10,10,11,8,160,44,80,2,yes,320,103.2,1,1,1,1,2,4,4,1,2
855,GP,F,17,U,GT3,T,3,4,at_home,services,home,mother,1,3,1,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,3,4,5,28,10,9,9,16,120,20,57,2,yes,360,38.4,1,1,2,1,2,1,4,1,2
856,GP,F,16,U,GT3,A,3,1,services,other,course,mother,1,2,3,no,yes,yes,yes,yes,yes,yes,no,2,3,3,2,2,4,5,7,7,7,1,160,26,28,3,no,480,125.6,1,1,2,1,1,4,3,1,2
857,GP,F,16,U,GT3,T,4,3,teacher,other,other,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,1,3,2,1,1,1,10,11,12,13,18,34,24,69,7,yes,34,49.98,1,1,2,1,2,5,3,1,1
858,GP,F,16,U,GT3,T,1,1,at_home,other,home,mother,2,1,0,no,yes,yes,yes,yes,yes,no,no,4,3,2,1,4,5,6,9,9,10,8,15,24,90,3,yes,30,26.625,1,1,2,1,2,1,3,1,2
859,GP,F,17,R,GT3,T,4,3,teacher,other,reputation,mother,2,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,2,1,1,4,6,7,7,7,14,60,44,70,1,yes,300,18,1,1,1,1,2,5,3,1,2
860,GP,F,19,U,GT3,T,3,3,other,other,reputation,other,1,4,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,3,10,8,8,8,10,48,36,64,4,yes,192,16.8,1,1,2,1,2,3,3,1,2
861,GP,M,17,U,LE3,T,4,4,services,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,3,5,4,5,3,13,12,12,13,12,42,40,24,2,no,84,24.15,1,2,2,2,2,4,3,1,2
862,GP,F,16,U,GT3,A,2,2,other,other,reputation,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,3,3,4,1,1,4,0,12,13,14,8,80,28,125,19,no,240,120,1,1,2,1,1,3,3,2,2
863,GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,2,1,no,yes,yes,yes,yes,yes,yes,no,4,4,4,2,4,5,15,6,7,8,8,10,40,26,1,yes,10,11.3,1,2,2,1,2,4,3,1,2
864,GP,F,17,R,LE3,T,4,4,services,other,other,mother,1,1,0,no,yes,yes,yes,yes,yes,no,no,5,2,1,1,2,3,12,8,10,10,9,45,26,18,4,no,225,23.625,1,1,1,2,2,4,3,1,2
865,GP,F,17,U,LE3,T,3,2,other,other,reputation,mother,2,2,0,no,no,yes,yes,yes,yes,yes,no,4,4,4,1,3,1,2,14,15,15,9,30,36,58,8,no,90,23.25,1,1,2,2,2,3,3,1,1
866,GP,F,17,U,GT3,T,4,3,other,other,reputation,mother,1,2,2,no,no,yes,yes,yes,yes,yes,yes,3,4,5,2,4,1,22,6,6,4,16,28,28,60,4,yes,56,9.1,1,1,2,1,2,3,3,1,1
867,GP,M,18,U,LE3,T,3,3,services,health,home,father,1,2,1,no,yes,yes,yes,yes,yes,yes,no,3,2,4,2,4,4,13,6,6,8,10,112,34,12,2,no,112,133.84,1,2,2,2,2,4,2,1,2
868,GP,F,17,U,GT3,T,2,3,at_home,other,home,father,2,1,0,no,yes,yes,yes,yes,yes,no,no,3,3,3,1,4,3,3,7,7,8,3,54,26,14,4,no,108,59.13,1,1,2,1,2,1,3,1,2
869,GP,F,17,U,GT3,T,2,2,at_home,at_home,course,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,1,4,4,9,10,10,9,96,46,38,1,no,96,37.92,1,1,2,1,2,1,1,1,2
870,GP,F,17,R,GT3,T,2,1,at_home,services,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,5,1,2,5,2,6,6,6,8,120,52,12,1,no,480,213.6,1,1,1,1,2,1,4,1,2
871,GP,F,17,U,GT3,T,1,1,at_home,other,reputation,mother,1,3,1,no,yes,no,yes,yes,yes,no,yes,4,3,4,1,1,5,0,6,5,0,16,105,26,55,1,no,525,54.6,1,1,2,1,2,1,3,1,2
872,GP,F,16,U,GT3,T,2,3,services,teacher,other,mother,1,2,0,yes,no,no,yes,yes,yes,yes,no,2,3,1,1,1,3,2,16,16,17,6,90,26,96,8,no,90,43.65,1,1,2,1,2,4,5,2,1
873,GP,M,18,U,GT3,T,2,2,other,other,home,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,3,3,3,5,5,4,0,12,13,13,8,24,22,50,0,no,24,37.32,1,2,2,1,2,3,3,1,2
874,GP,F,16,U,GT3,T,4,4,teacher,services,home,mother,1,3,0,no,yes,no,yes,no,yes,yes,no,5,3,2,1,1,5,0,13,13,14,13,210,32,26,2,no,1050,280.35,1,1,2,1,2,5,4,1,2
875,GP,F,18,R,GT3,T,3,1,other,other,reputation,mother,1,2,1,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,1,4,16,9,8,7,22,40,34,34,4,yes,160,27.2,1,1,1,1,2,3,3,1,1
876,GP,F,17,U,GT3,T,3,2,other,other,course,mother,1,2,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,3,3,10,16,15,15,7,102,32,62,4,yes,408,139.74,1,1,2,1,2,3,3,1,1
877,GP,M,17,U,LE3,T,2,3,services,services,reputation,father,1,2,0,no,yes,yes,yes,no,yes,yes,no,5,3,3,1,3,3,2,12,11,12,3,78,40,23,3,no,78,55.38,1,2,2,2,2,4,4,1,2
878,GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,4,2,0,yes,yes,yes,yes,yes,yes,yes,yes,4,3,2,4,5,3,14,10,8,9,6,18,44,36,4,no,54,8.82,1,2,2,2,2,1,3,2,2
879,GP,F,17,U,GT3,A,2,1,other,other,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,10,12,10,12,22,162,22,44,15,yes,648,202.5,1,1,2,1,1,3,3,1,1
880,GP,F,17,U,LE3,T,4,3,health,other,reputation,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,14,13,13,14,14,30,20,26,8,no,60,27.15,1,1,2,2,2,2,3,1,1
881,GP,M,17,R,GT3,T,2,2,other,other,course,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,5,2,1,1,1,4,11,11,11,9,40,42,44,0,no,200,70.2,1,2,1,1,2,3,3,1,2
882,GP,M,17,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,14,11,9,9,18,52,42,60,2,yes,104,40.56,1,2,2,1,2,5,5,2,2
883,GP,M,16,U,GT3,T,4,4,health,other,reputation,father,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,2,4,2,4,1,2,14,13,13,10,28,24,108,2,no,56,23.8,1,2,2,1,2,2,3,1,2
884,GP,M,16,U,LE3,T,1,1,other,other,home,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,3,4,2,1,1,5,18,9,7,6,11,50,22,16,2,no,250,70.25,1,2,2,2,2,3,3,1,2
885,GP,M,16,U,GT3,T,3,2,at_home,other,reputation,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,3,2,10,11,9,10,18,6,42,60,7,yes,12,1.8,1,2,2,1,2,1,3,1,1
886,GP,M,17,U,LE3,T,2,2,other,other,home,father,1,2,0,no,no,yes,yes,no,yes,yes,yes,4,4,2,5,5,4,4,14,13,13,24,136,30,27,6,no,680,46.92,1,2,2,2,2,3,3,1,1
887,GP,F,16,U,GT3,T,2,1,other,other,home,mother,1,1,0,no,no,no,yes,yes,yes,yes,yes,4,5,2,1,1,5,20,13,12,12,10,20,32,125,4,yes,100,12.4,1,1,2,1,2,3,3,1,1
888,GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,3,2,0,no,no,no,yes,yes,yes,no,no,2,1,1,1,1,3,2,13,11,11,5,90,10,24,6,no,450,125.55,1,1,1,1,2,1,4,1,1
889,GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1,2,1,no,no,no,yes,yes,no,yes,no,5,5,4,3,5,2,0,7,7,0,11,24,38,70,8,no,96,20.16,1,2,2,1,2,3,4,1,1
890,GP,M,17,U,LE3,T,4,3,health,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,2,5,5,1,4,5,14,12,12,12,26,40,34,96,7,no,160,41.6,1,2,2,2,2,2,3,1,1
891,GP,M,17,R,LE3,A,4,4,teacher,other,course,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,3,3,3,2,3,4,2,10,11,12,6,112,44,84,11,no,448,13.44,1,2,1,2,1,5,3,1,2
892,GP,M,16,U,LE3,T,4,3,teacher,other,course,mother,1,1,0,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,3,0,6,0,0,8,6,40,6,5,no,30,8.61,1,2,2,2,2,5,3,1,1
893,GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,2,1,2,5,0,13,12,12,12,85,26,75,5,no,255,18.275,1,2,2,1,2,4,4,1,1
894,GP,F,18,U,GT3,T,2,1,other,other,course,other,2,3,0,no,yes,yes,yes,no,yes,yes,yes,4,4,4,1,1,3,0,7,0,0,6,171,32,28,3,no,513,172.71,1,1,2,1,2,3,3,1,2
895,GP,M,16,U,GT3,T,2,1,other,other,course,mother,3,1,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,1,4,6,18,18,18,12,28,22,144,7,yes,56,30.94,1,2,2,1,2,3,3,1,1
896,GP,M,17,U,GT3,T,2,3,other,other,course,father,2,1,0,no,no,no,yes,yes,yes,yes,no,5,2,2,1,1,2,4,12,12,13,3,30,40,120,5,no,30,12.3,1,2,2,1,2,3,3,1,1
897,GP,M,22,U,GT3,T,3,1,services,services,other,mother,1,1,3,no,no,no,yes,no,no,yes,yes,5,4,5,5,5,1,16,6,8,8,12,10,52,28,8,yes,40,5.45,1,2,2,1,2,4,4,1,1
898,GP,M,18,R,LE3,T,3,3,other,services,course,mother,1,2,1,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,8,3,5,5,6,130,58,40,0,no,130,81.9,1,2,1,2,2,3,4,1,2
899,GP,M,16,U,GT3,T,0,2,other,other,other,mother,1,1,0,no,no,yes,yes,no,yes,yes,no,4,3,2,2,4,5,0,13,15,15,6,70,32,112,5,no,350,37.45,1,2,2,1,2,3,3,1,1
900,GP,M,18,U,GT3,T,3,2,services,other,course,mother,2,1,1,no,no,no,yes,yes,no,yes,no,4,4,5,2,4,5,0,6,8,8,7,5,40,42,5,no,25,7.05,1,2,2,1,2,4,3,1,1
901,GP,M,16,U,GT3,T,3,3,at_home,other,reputation,other,3,2,0,yes,yes,no,yes,no,yes,yes,no,5,3,3,1,3,2,6,7,10,10,8,44,32,17,0,yes,88,9.9,1,2,2,1,2,1,3,2,2
902,GP,M,18,U,GT3,T,2,1,services,services,other,mother,1,1,1,no,no,no,yes,no,no,yes,no,3,2,5,2,5,5,4,6,9,8,8,45,28,75,7,no,180,55.35,1,2,2,1,2,4,4,1,1
903,GP,M,16,R,GT3,T,2,1,other,other,course,mother,2,1,0,no,no,no,yes,no,yes,no,no,3,3,2,1,3,3,0,8,9,8,11,42,26,17,8,no,210,63,1,2,1,1,2,3,3,1,1
904,GP,M,17,R,GT3,T,2,1,other,other,course,mother,1,1,0,no,no,no,yes,no,yes,yes,no,4,4,2,2,4,5,0,8,12,12,11,95,48,60,6,no,475,101.175,1,2,1,1,2,3,3,1,1
905,GP,M,17,U,LE3,T,1,1,health,other,course,mother,2,1,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,5,2,7,9,8,10,65,32,64,0,no,130,109.85,1,2,2,2,2,2,3,1,2
906,GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,4,2,3,1,1,4,6,14,12,13,14,304,18,26,3,no,912,53.2,1,1,2,2,2,5,4,1,2
907,GP,M,19,U,LE3,A,4,3,services,at_home,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,1,1,1,1,12,11,11,11,9,38,30,88,11,no,152,20.71,1,2,2,2,1,4,1,1,2
908,GP,M,18,U,GT3,T,2,1,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,2,4,1,2,4,8,15,14,14,10,24,34,145,8,yes,120,36.24,1,2,2,1,2,3,3,1,1
909,GP,F,17,U,LE3,T,2,2,services,services,course,father,1,4,0,no,no,yes,yes,yes,yes,yes,yes,3,4,1,1,1,2,0,10,9,0,14,144,26,95,4,no,576,69.12,1,1,2,2,2,4,4,1,1
910,GP,F,18,U,GT3,T,4,3,services,other,home,father,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,3,1,2,1,3,2,21,17,18,18,26,20,18,175,1,yes,40,28.8,1,1,2,1,2,4,3,1,2
911,GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,2,0,no,yes,yes,yes,no,yes,yes,no,4,3,2,1,1,3,2,8,8,8,9,90,36,32,1,no,450,131.4,1,2,2,1,2,5,3,1,2
912,GP,M,18,R,GT3,T,3,2,other,other,course,mother,1,3,0,no,no,no,yes,no,yes,no,no,5,3,2,1,1,3,1,13,12,12,6,153,12,75,6,no,612,123.165,1,2,1,1,2,3,3,1,1
913,GP,F,17,U,GT3,T,3,3,other,other,home,mother,1,3,0,no,no,no,yes,no,yes,no,no,3,2,3,1,1,4,4,10,9,9,8,108,18,19,6,no,324,80.46,1,1,2,1,2,3,3,1,1
914,GP,F,18,U,GT3,T,2,2,at_home,services,home,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,3,1,1,3,0,9,10,0,18,63,22,38,2,no,189,10.395,1,1,2,1,2,1,4,1,2
915,GP,M,18,R,LE3,A,3,4,other,other,reputation,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,2,5,3,4,1,13,17,17,17,10,24,12,34,19,no,96,3.24,1,2,1,2,1,3,3,1,2
916,GP,M,17,U,GT3,T,3,1,services,other,other,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,5,4,4,3,4,5,2,9,9,10,14,200,34,36,5,no,1000,276,1,2,2,1,2,4,3,1,1
917,GP,F,18,R,GT3,T,4,4,teacher,other,reputation,mother,2,2,0,no,no,yes,yes,yes,yes,yes,no,4,3,4,2,2,4,8,12,10,11,10,128,40,88,6,yes,512,213.76,1,1,1,1,2,5,3,1,1
918,GP,M,18,U,GT3,T,4,2,health,other,reputation,father,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,4,5,1,3,5,10,10,9,10,22,110,20,76,1,yes,330,98.45,1,2,2,1,2,2,3,1,2
919,GP,F,18,R,GT3,T,2,1,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,no,yes,yes,4,3,5,1,2,3,0,6,0,0,12,114,46,30,3,no,456,84.36,1,1,1,1,2,3,3,1,2
920,GP,F,19,U,GT3,T,3,3,other,services,home,other,1,2,2,no,yes,yes,yes,yes,yes,yes,no,4,3,5,3,3,5,15,9,9,9,2,30,40,54,2,yes,90,8.85,1,1,2,1,2,3,4,1,2
921,GP,F,18,U,GT3,T,2,3,other,services,reputation,father,1,4,0,no,yes,yes,yes,yes,yes,yes,yes,4,5,5,1,3,2,4,15,14,14,20,56,22,145,2,no,168,7.56,1,1,2,1,2,3,4,1,2
922,GP,F,18,U,LE3,T,1,1,other,other,home,mother,2,2,0,no,yes,yes,yes,no,yes,no,no,4,4,3,1,1,3,2,11,11,11,8,6,14,66,1,no,12,7.08,1,1,2,2,2,3,3,1,2
923,GP,M,17,R,GT3,T,1,2,at_home,at_home,home,mother,1,2,0,no,yes,yes,yes,no,yes,no,yes,3,5,2,2,2,1,2,15,14,14,8,28,8,58,0,no,112,42,1,2,1,1,2,1,1,1,2
924,GP,F,17,U,GT3,T,2,4,at_home,health,reputation,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,3,1,1,1,2,10,10,10,6,16,26,100,0,no,32,15.36,1,1,2,1,2,1,2,1,2
925,GP,F,17,U,LE3,T,2,2,services,other,course,mother,2,2,0,yes,yes,yes,yes,yes,yes,yes,yes,4,4,4,2,3,5,6,12,12,12,8,140,40,120,3,no,560,30.1,1,1,2,2,2,4,3,2,2
926,GP,F,18,R,GT3,A,3,2,other,services,home,mother,2,2,0,no,no,no,yes,no,no,yes,yes,4,1,1,1,1,5,75,10,9,9,16,200,26,57,23,yes,800,192,1,1,1,1,1,3,4,1,1
927,GP,M,18,U,GT3,T,4,4,teacher,services,home,mother,2,1,0,no,no,yes,yes,yes,yes,yes,no,3,2,4,1,4,3,22,9,9,9,14,51,22,36,5,yes,204,4.59,1,2,2,1,2,5,4,1,1
928,GP,F,18,U,GT3,T,4,4,health,health,reputation,father,1,2,1,yes,yes,no,yes,yes,yes,yes,yes,2,4,4,1,1,4,15,9,8,8,16,64,40,68,3,yes,192,11.84,1,1,2,1,2,2,2,2,2
929,GP,M,18,U,LE3,T,4,3,teacher,services,course,mother,2,1,0,no,no,yes,yes,yes,yes,yes,no,4,2,3,1,2,1,8,10,11,10,5,11,26,42,6,no,33,9.02,1,2,2,2,2,5,4,1,1
930,GP,M,17,U,LE3,A,4,1,services,other,home,mother,2,1,0,no,no,yes,yes,yes,yes,yes,yes,4,5,4,2,4,5,30,8,8,8,22,65,42,16,15,no,195,48.425,1,2,2,2,1,4,3,1,1
931,GP,M,17,U,LE3,A,3,2,teacher,services,home,mother,1,1,1,no,no,no,yes,yes,yes,yes,no,4,4,4,3,4,3,19,11,9,10,10,48,36,40,19,no,96,38.16,1,2,2,2,1,5,4,1,1
932,GP,F,18,R,LE3,T,1,1,at_home,other,reputation,mother,2,4,0,no,yes,yes,yes,yes,yes,no,no,5,2,2,1,1,3,1,12,12,12,2,12,14,24,0,no,36,0.36,1,1,1,2,2,1,3,1,2
933,GP,F,18,U,GT3,T,1,1,other,other,home,mother,2,2,0,yes,no,no,yes,yes,yes,yes,no,5,4,4,1,1,4,4,8,9,10,9,160,36,34,4,no,320,102.4,1,1,2,1,2,3,3,2,1
934,GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,5,4,5,1,2,5,4,10,9,11,10,10,26,38,1,no,40,11.95,1,1,2,1,2,3,3,1,2
935,GP,M,17,U,GT3,T,1,1,other,other,reputation,father,1,2,0,no,no,yes,yes,no,yes,yes,no,4,3,3,1,2,4,2,12,10,11,11,48,22,44,5,no,240,39.84,1,2,2,1,2,3,3,1,1
936,GP,F,18,U,GT3,T,2,2,at_home,at_home,other,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,2,5,18,18,19,12,78,22,144,4,no,78,73.32,1,1,2,1,2,1,1,1,2
937,GP,F,17,U,GT3,T,1,1,services,teacher,reputation,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,1,3,6,13,12,12,2,144,38,125,1,yes,288,93.6,1,1,2,1,2,4,5,1,2
938,GP,M,18,U,GT3,T,2,1,services,services,reputation,mother,1,3,0,no,no,yes,yes,yes,yes,yes,no,4,2,4,1,3,2,6,15,14,14,9,30,22,29,5,yes,150,7.35,1,2,2,1,2,4,4,1,1
939,GP,M,18,U,LE3,A,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,4,3,1,1,2,9,15,13,15,5,12,10,28,19,no,24,17.28,1,2,2,2,1,5,5,1,2
940,GP,M,18,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,1,4,5,11,12,11,11,18,120,40,69,3,yes,360,156,1,2,2,1,2,5,3,1,2
941,GP,F,17,U,GT3,T,4,3,health,services,reputation,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,2,2,1,2,3,0,15,15,15,8,18,16,30,0,no,72,4.23,1,1,2,1,2,2,4,1,2
942,GP,F,18,U,LE3,T,2,1,services,at_home,reputation,mother,1,2,1,no,no,no,yes,yes,yes,yes,yes,5,4,3,1,1,5,12,12,12,13,10,90,34,48,4,no,360,78.75,1,1,2,2,2,4,1,1,1
943,GP,F,17,R,LE3,T,3,1,services,other,reputation,mother,2,4,0,no,yes,yes,yes,yes,yes,no,no,3,1,2,1,1,3,6,18,18,18,10,180,0,180,3,no,540,153,1,1,1,2,2,4,3,1,2
944,GP,M,18,R,LE3,T,3,2,services,other,reputation,mother,2,3,0,no,yes,yes,yes,yes,yes,yes,no,5,4,2,1,1,4,8,14,13,14,4,144,18,81,4,no,144,79.92,1,2,1,2,2,4,3,1,2
945,GP,M,17,U,GT3,T,3,3,health,other,home,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,4,3,1,3,5,4,14,12,11,8,70,24,130,2,no,210,98.7,1,2,2,1,2,2,3,1,2
946,GP,F,19,U,GT3,T,4,4,health,other,reputation,other,2,2,0,no,yes,yes,yes,yes,yes,yes,no,2,3,4,2,3,2,0,10,9,0,6,24,20,57,1,no,96,27.72,1,1,2,1,2,2,3,1,2
947,GP,F,18,U,LE3,T,4,3,other,other,home,other,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,5,1,2,2,10,10,8,8,14,68,32,36,0,no,136,87.38,1,1,2,2,2,3,3,1,2
948,GP,F,18,U,GT3,T,4,3,other,other,reputation,father,1,4,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,1,3,0,14,13,14,10,84,30,108,0,no,336,139.86,1,1,2,1,2,3,3,1,2
949,GP,M,18,U,LE3,T,4,4,teacher,teacher,home,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,1,4,2,2,2,1,5,16,15,16,28,10,26,62,2,no,20,10.95,1,2,2,2,2,5,5,1,2
950,GP,F,18,U,LE3,A,4,4,health,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,2,4,1,1,4,14,12,10,11,18,128,34,44,7,no,128,219.52,1,1,2,2,1,2,3,1,2
951,GP,M,17,U,LE3,T,4,4,other,teacher,home,father,2,1,0,no,no,yes,yes,yes,yes,yes,no,4,1,1,2,2,5,0,11,11,10,5,5,36,110,6,no,20,3.175,1,2,2,2,2,3,5,1,1
952,GP,F,17,U,GT3,T,4,2,other,other,reputation,mother,2,3,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,1,3,0,15,12,14,9,162,10,108,3,no,324,102.06,1,1,2,1,2,3,3,1,2
953,GP,F,17,U,GT3,T,3,2,health,health,reputation,father,1,4,0,no,yes,yes,yes,no,yes,yes,no,5,2,2,1,2,5,0,17,17,18,8,140,24,34,3,no,560,241.5,1,1,2,1,2,2,2,1,2
954,GP,M,19,U,GT3,T,3,3,other,other,home,other,1,2,1,no,yes,no,yes,yes,yes,yes,yes,4,4,4,1,1,3,20,15,14,13,12,30,34,29,2,yes,120,8.25,1,2,2,1,2,3,3,1,2
955,GP,F,18,U,GT3,T,2,4,services,at_home,reputation,other,1,2,1,no,yes,yes,yes,yes,yes,yes,no,4,4,3,1,1,3,8,14,12,12,10,96,12,78,0,yes,192,23.04,1,1,2,1,2,4,1,1,2
956,GP,M,20,U,GT3,A,3,2,services,other,course,other,1,1,0,no,no,no,yes,yes,yes,no,no,5,5,3,1,1,5,0,17,18,18,6,25,8,70,19,no,75,27.875,1,2,2,1,1,4,3,1,1
957,GP,M,19,U,GT3,T,4,4,teacher,services,reputation,other,2,1,1,no,yes,yes,yes,yes,yes,yes,yes,4,3,4,1,1,4,38,8,9,8,24,24,48,34,1,yes,96,24,1,2,2,1,2,5,4,1,2
958,GP,M,19,R,GT3,T,3,3,other,services,reputation,father,1,2,1,no,no,no,yes,yes,yes,no,yes,4,5,3,1,2,5,0,15,12,12,12,110,14,135,4,no,330,117.15,1,2,1,1,2,3,4,1,1
959,GP,F,19,U,LE3,T,1,1,at_home,other,reputation,other,1,2,1,yes,yes,no,yes,no,yes,yes,no,4,4,3,1,3,3,18,12,10,10,4,18,40,22,4,no,54,19.62,1,1,2,2,2,1,3,2,2
960,GP,F,19,U,LE3,T,1,2,services,services,home,other,1,2,1,no,no,no,yes,no,yes,no,yes,4,2,4,2,2,3,0,9,9,0,10,36,18,18,8,no,144,40.5,1,1,2,2,2,4,4,1,1
961,GP,F,19,U,GT3,T,2,1,at_home,other,other,other,3,2,0,no,yes,no,yes,yes,no,yes,yes,3,4,1,1,1,2,20,14,12,13,24,80,36,130,0,yes,400,96.8,1,1,2,1,2,1,3,1,2
962,GP,M,19,U,GT3,T,1,2,other,services,course,other,1,2,1,no,no,no,yes,no,yes,yes,no,4,5,2,2,2,4,3,13,11,11,7,104,32,96,8,no,312,144.56,1,2,2,1,2,3,4,1,1
